0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862006428209135,0.5154719951426822,0.7723909025069424,0.24479667026419477,0.30429365775654593,0.46002733832734516,0.16856976231119766,0.010592723824832439,0.0016966630978697617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018406599082738465,0.037104398639593215,0.18774860595088882,0.1695846304221904,0.6117732014868339,0.6949425104644359,0.1595181839458465,0.012604420829094649,0.0049229736228152965,0.0004999591030726899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055177089858836174,0.32900274215330894,0.10890325206742062,0.2240039221264779,0.521557912759288,0.27319877767178063,0.12195726011691324,0.015838597372974664,0.0004854622868142752,0.00828509917589687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016623008552970795,0.10305079589743874,0.044538408626570866,0.36688899333473507,0.4718394044670723,0.2498570250556349,0.06682719520627539,0.1364932152913639,0.12082129889000545,0.004876725440331058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005352396751185136,0.004950181028807948,0.022791318231050253,0.026142825407312945,0.04630255835058087,0.041811471511651606,0.04396970141529291,0.013917911872262708,0.017336670478560717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650386832837625,0.0,0.0038446148749944325,0.0644003735406242,0.055645564940362074,0.05014625937555267,0.026867407186613526,0.012560835089133443,0.009299674671896631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01607268212743811,0.025979314884510347,0.06333574101403705,0.030208192147437363,0.012609597088831189,0.012595357225330017,0.007074713949532695,0.14003800168912814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003963644318666085,0.07536274453240077,0.49190420656987455,0.6582501971943986,0.17639615151233443,0.23355567086076007,0.21398059001267733,0.3428595672627358,0.06782201915820926,0.17663597288735008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028011646306031878,0.07171866727771585,0.33065441963379705,0.04647515479956293,0.36877464177605523,0.0694775882607085,0.014730063578177304,0.03784322856265382,0.010413745811572258,0.007134506934818405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005525825581833373,0.3696939828611806,0.4710193647676804,0.6621082980338528,0.6831296501091714,0.22624651304845989,0.11432721706761349,0.030205953947570367,0.3523393349099847,0.051650697653162554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01940994588385806,0.10378007890458607,0.19704454168916316,0.5332840876767572,0.4141977003282884,0.6415901785736394,0.3282163863657729,0.2513068631765907,0.09892956453330785,0.041067408465669246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04403351395637694,0.0,0.11444073449876903,0.17863955798464656,0.08620664419888227,0.24125996675497421,0.6239275612909887,0.3783549177496118,0.5611912534014738,0.23309863818897555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005987972726147578,0.03504826037271399,0.1271877717628968,0.2305736413742209,0.07342513739759446,0.06873378482538127,0.07087686010535617,0.15332752880762499,0.1385052599099357,0.04807955733419665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01398669076560486,0.05281025949422337,0.13244841092044485,0.17770680632235017,0.5828491768703568,0.4897404644375922,0.44067036558793954,0.10953007388302638,0.09820578011420712,0.06228909201425167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
