0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01418378038140408,0.1004756004639713,0.2503272905520179,0.521543108468308,0.1529489558810369,0.15667503753130696,0.3662237016229578,0.06180690688877687,0.10447067997205589,0.013070775027730264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846801433252874,0.001765969298130244,0.056692695474168435,0.05426893976806339,0.12211010811576384,0.5235873414644845,0.4562411695962839,0.12855995483906185,0.3481465471333673,0.16692309460258992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066399013140592,0.2730289311937264,0.6648387350476254,0.24940524511457487,0.6290609582024282,0.6230497442427871,0.43806541578171476,0.788327861882732,0.5350826102154077,0.13960818721284954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012117799738148898,0.4557931444837973,0.19215189876615965,0.28255960481308173,0.9890620735692035,0.9858288956608511,0.904888410916239,0.24734924986676785,0.3022073191645997,0.06843871820039106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012052778248269863,0.5188197785796539,0.177052593574114,0.22770325528465615,0.32332409928655,0.43402470733876763,0.2775052410460672,0.15053576673989424,0.04324610666781204,0.18168767537251618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18501545501071187,0.5099997310023414,0.47592394871348004,0.9161731854448609,0.9923564167817661,0.9946754136175052,0.4431157704292407,0.7504203691641855,0.2086337545160138,0.01530783020353449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07328436539054217,0.15348159218048688,0.4493506077868122,0.6503223208737163,0.8160604572727044,0.7077584572690684,0.7366220654452289,0.5702494302563281,0.39527027484036426,0.20336740864471567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684411272036024,0.016328698125743682,0.15864609839874197,0.29568602930262566,0.25796416903961633,0.0844548844465815,0.025015829683401138,0.047147693114688756,0.12420966368473545,0.04313289520648151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15662314217396195,0.26148028967535203,0.48992885722146307,0.6990471938172313,1.0,0.6837078003782955,0.7000808424005482,0.7769766403962596,0.5386831460084817,0.2237779301644591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21157389222596068,0.5524637199614284,0.806151339022229,0.9633747028601105,1.0,1.0,0.9592324404840618,0.803914927180732,0.5644029216802209,0.24262435085634773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01097425414364917,0.0893013098159323,0.19242189848131155,0.5727593764489629,0.7438354115394229,0.6727587272930328,0.6219699057808302,0.36298410810771015,0.2282181236734488,0.05335196836232435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398559402688139,0.2200908812963035,0.2528485482211034,0.5157107475378959,0.45721673666474955,0.5047404588405898,0.4598348843061005,0.6450514945031156,0.31523670006939947,0.24933160940529275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
