Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,78831,-,-,-,33.53,-114.66,-8,76,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
1998,1,1,10,30,20,76,886,532,0,2,76,886,0,532,32.69,59.06,0.193,1000,1.49,114.7,3.9000000000000004,29.4884,23.0431
1998,1,1,11,30,22,79,903,577,0,2,79,903,0,577,31.32,56.57,0.193,1000,1.478,123,3.5,32.4068,25.3539
1998,1,1,12,30,23,79,896,559,0,2,79,896,0,559,29.85,57.620000000000005,0.193,1000,1.442,133.70000000000002,3.2,31.2278,24.4199
1998,1,1,13,30,23,74,861,478,0,2,74,861,0,478,28.37,62.03,0.193,1000,1.403,142.4,3,26.0254,20.3018
1998,1,1,14,30,22,65,784,344,0,3,65,784,0,344,30.61,69.15,0.193,1000,1.3940000000000001,147.9,2.3000000000000003,17.7435,13.7546
1998,1,1,15,30,19,47,615,173,0,6,47,615,0,173,48.14,78.24,0.193,1000,1.423,150.70000000000002,1.5,8.2702,6.3182
1998,1,1,16,30,16,11,149,15,0,5,11,149,0,15,54.13,88.66,0.193,1000,1.476,154.20000000000002,1.4000000000000001,0.0000,0.0000
1998,1,1,17,30,14,0,0,0,0,4,0,0,0,0,57.64,100,0.193,1000,1.543,152.4,1.5,0.0000,0.0000
1998,1,1,18,30,14,0,0,0,0,4,0,0,0,0,60.44,111.92,0.193,1000,1.612,150.6,1.5,0.0000,0.0000
1998,1,1,19,30,13,0,0,0,0,4,0,0,0,0,59.53,124.21000000000001,0.193,1000,1.67,147.4,1.5,0.0000,0.0000
1998,1,1,20,30,13,0,0,0,0,4,0,0,0,0,62.71,136.69,0.193,1000,1.708,141.20000000000002,1.5,0.0000,0.0000
1998,1,1,21,30,12,0,0,0,0,3,0,0,0,0,61.78,149.1,0.193,1000,1.732,136.1,1.5,0.0000,0.0000
1998,1,1,22,30,12,0,0,0,0,3,0,0,0,0,60.89,160.87,0.193,1000,1.756,134,1.5,0.0000,0.0000
1998,1,1,23,30,11,0,0,0,0,3,0,0,0,0,64.42,169.04,0.193,1000,1.7830000000000001,133.5,1.6,0.0000,0.0000
1998,1,2,0,30,11,0,0,0,0,3,0,0,0,0,63.940000000000005,165.13,0.193,1000,1.801,131.8,1.8,0.0000,0.0000
1998,1,2,1,30,11,0,0,0,0,3,0,0,0,0,68.07000000000001,154.17000000000002,0.193,1000,1.8,127.80000000000001,2,0.0000,0.0000
1998,1,2,2,30,10,0,0,0,0,3,0,0,0,0,67.73,141.91,0.193,1000,1.793,124.7,2.1,0.0000,0.0000
1998,1,2,3,30,10,0,0,0,0,3,0,0,0,0,72.03,129.42000000000002,0.193,1000,1.796,125.60000000000001,2.1,0.0000,0.0000
1998,1,2,4,30,9,0,0,0,0,3,0,0,0,0,71.98,117.02,0.193,1000,1.813,130.6,2,0.0000,0.0000
1998,1,2,5,30,9,0,0,0,1,3,0,0,0,0,73,104.91,0.193,1000,1.823,137.5,1.8,0.0000,0.0000
1998,1,2,6,30,10,0,0,0,1,4,0,0,0,0,71.08,93.29,0.193,1000,1.803,144.5,1.8,0.0000,0.0000
1998,1,2,7,30,12,38,438,96,0,5,38,438,0,96,68.18,82.43,0.193,1000,1.7710000000000001,148.5,2.6,0.0000,0.0000
1998,1,2,8,30,16,63,698,270,0,6,63,698,0,270,60.78,72.71000000000001,0.193,1000,1.772,148.8,2.6,13.4820,10.4008
1998,1,2,9,30,19,74,812,422,0,7,74,812,0,422,55.160000000000004,64.66,0.193,1000,1.817,185.3,2.3000000000000003,22.5651,17.5689
1998,1,2,10,30,21,80,864,525,0,8,80,864,0,525,51.370000000000005,59.01,0.193,1000,1.8880000000000001,218,2.9000000000000004,29.1085,22.7469
1998,1,2,11,30,22,83,882,570,0,9,83,882,0,570,49.52,56.49,0.193,1000,1.96,220,3.4000000000000004,32.0264,25.0572
1998,1,2,12,30,22,81,875,551,0,9,81,875,0,551,47.730000000000004,57.51,0.193,990,2.013,217.20000000000002,3.7,30.7986,24.0855
1998,1,2,13,30,22,75,841,472,0,9,75,841,0,472,51.78,61.9,0.193,990,2.033,214.3,3.7,25.7202,20.0654
1998,1,2,14,30,21,65,766,340,0,9,65,766,0,340,55.730000000000004,69.01,0.193,990,2.021,212.4,3.3000000000000003,17.5586,13.6135
1998,1,2,15,30,19,48,602,172,0,10,48,602,0,172,64.45,78.10000000000001,0.193,990,1.978,212.20000000000002,2.1,8.2275,6.2871
1998,1,2,16,30,16,12,150,16,0,10,12,150,0,16,79.24,88.52,0.193,990,1.919,213.8,1.4000000000000001,0.0000,0.0000
1998,1,2,17,30,15,0,0,0,0,10,0,0,0,0,83.28,99.86,0.193,990,1.879,215.20000000000002,1.4000000000000001,0.0000,0.0000
1998,1,2,18,30,14,0,0,0,0,10,0,0,0,0,83.16,111.78,0.193,990,1.86,223.20000000000002,1.4000000000000001,0.0000,0.0000
1998,1,2,19,30,14,0,0,0,1,10,0,0,0,0,88.22,124.08,0.193,990,1.84,233.70000000000002,1.7000000000000002,0.0000,0.0000
1998,1,2,20,30,13,0,0,0,1,9,0,0,0,0,87.55,136.55,0.193,1000,1.802,242.10000000000002,2.1,0.0000,0.0000
1998,1,2,21,30,12,0,0,0,7,9,0,0,0,0,92.5,148.97,0.193,1000,1.748,248.4,2,0.0000,0.0000
1998,1,2,22,30,11,0,0,0,7,9,0,0,0,0,97.63,160.73,0.193,1000,1.686,251.9,1.7000000000000002,0.0000,0.0000
1998,1,2,23,30,10,0,0,0,7,9,0,0,0,0,100,168.92000000000002,0.193,1000,1.616,252.9,1.4000000000000001,0.0000,0.0000
1998,1,3,0,30,10,0,0,0,7,8,0,0,0,0,100,165.13,0.193,1000,1.539,252.8,1.2000000000000002,0.0000,0.0000
1998,1,3,1,30,9,0,0,0,0,8,0,0,0,0,100,154.21,0.193,1000,1.464,252.4,1.1,0.0000,0.0000
1998,1,3,2,30,9,0,0,0,0,8,0,0,0,0,100,141.96,0.193,1000,1.408,248.3,1,0.0000,0.0000
1998,1,3,3,30,9,0,0,0,0,7,0,0,0,0,100,129.47,0.193,990,1.379,242.4,1,0.0000,0.0000
1998,1,3,4,30,9,0,0,0,3,7,0,0,0,0,100,117.07000000000001,0.193,1000,1.3760000000000001,237.4,1,0.0000,0.0000
1998,1,3,5,30,9,0,0,0,7,7,0,0,0,0,100,104.95,0.193,1000,1.3880000000000001,233.10000000000002,0.9,0.0000,0.0000
1998,1,3,6,30,9,0,0,0,6,8,0,0,0,0,100,93.33,0.193,1000,1.411,225.10000000000002,0.9,0.0000,0.0000
1998,1,3,7,30,11,35,508,101,7,8,48,105,4,62,89.79,82.45,0.193,1000,1.448,211,1.2000000000000002,0.0000,0.0000
1998,1,3,8,30,14,56,746,278,0,8,56,746,0,278,75.2,72.7,0.193,1000,1.5,199.10000000000002,2,13.8828,10.7102
1998,1,3,9,30,17,67,847,430,0,8,67,847,0,430,60.050000000000004,64.63,0.193,1000,1.554,198.3,2.7,22.9979,17.9063
1998,1,3,10,30,19,73,894,534,0,7,73,894,0,534,55.18,58.95,0.193,1000,1.605,198.3,3.1,29.6174,23.1453
1998,1,3,11,30,20,75,912,579,0,7,75,912,0,579,51.14,56.4,0.193,1000,1.6560000000000001,202.8,3.1,32.5466,25.4652
1998,1,3,12,30,20,72,907,561,0,7,72,907,0,561,47.51,57.39,0.193,990,1.71,206.9,3.1,31.3771,24.5393
1998,1,3,13,30,20,67,875,481,0,7,67,875,0,481,50,61.77,0.193,990,1.7710000000000001,211.60000000000002,3,26.2324,20.4667
1998,1,3,14,30,19,59,799,347,0,7,59,799,0,347,53.14,68.87,0.193,990,1.841,217.3,2.5,17.9419,13.9129
1998,1,3,15,30,17,45,636,177,0,7,45,636,0,177,62.29,77.95,0.193,990,1.895,222.4,1.6,8.4727,6.4761
1998,1,3,16,30,14,12,198,18,0,8,12,198,0,18,73.74,88.38,0.193,1000,1.913,228.8,1.1,0.0000,0.0000
1998,1,3,17,30,13,0,0,0,1,7,0,0,0,0,75.69,99.72,0.193,1000,1.9040000000000001,229.3,1.2000000000000002,0.0000,0.0000
1998,1,3,18,30,12,0,0,0,0,7,0,0,0,0,80.45,111.64,0.193,1000,1.8900000000000001,223.4,1.2000000000000002,0.0000,0.0000
1998,1,3,19,30,12,0,0,0,0,7,0,0,0,0,86.21000000000001,123.94,0.193,1000,1.891,215.3,1.2000000000000002,0.0000,0.0000
1998,1,3,20,30,11,0,0,0,1,7,0,0,0,0,87.27,136.41,0.193,1000,1.911,209.3,1.3,0.0000,0.0000
1998,1,3,21,30,11,0,0,0,0,8,0,0,0,0,89.32000000000001,148.83,0.193,1000,1.944,207.4,1.5,0.0000,0.0000
1998,1,3,22,30,11,0,0,0,4,8,0,0,0,0,92.33,160.58,0.193,1000,1.98,207.3,1.6,0.0000,0.0000
1998,1,3,23,30,11,0,0,0,4,9,0,0,0,0,100,168.8,0.193,1000,2.005,206.60000000000002,1.6,0.0000,0.0000
1998,1,4,0,30,11,0,0,0,4,9,0,0,0,0,100,165.12,0.193,1000,2.02,204.10000000000002,1.4000000000000001,0.0000,0.0000
1998,1,4,1,30,11,0,0,0,3,9,0,0,0,0,100,154.25,0.193,1000,2.025,197.20000000000002,1.2000000000000002,0.0000,0.0000
1998,1,4,2,30,10,0,0,0,4,9,0,0,0,0,100,142.01,0.193,1000,2.021,187.70000000000002,1.1,0.0000,0.0000
1998,1,4,3,30,10,0,0,0,4,9,0,0,0,0,100,129.52,0.193,1000,2.009,179.8,1.1,0.0000,0.0000
1998,1,4,4,30,10,0,0,0,4,9,0,0,0,0,100,117.12,0.193,1000,1.984,175.3,1.1,0.0000,0.0000
1998,1,4,5,30,10,0,0,0,4,9,0,0,0,0,100,104.99000000000001,0.193,1000,1.948,169.8,1.1,0.0000,0.0000
1998,1,4,6,30,10,0,0,0,4,9,0,0,0,0,100,93.35000000000001,0.193,1000,1.903,168.20000000000002,1.6,0.0000,0.0000
1998,1,4,7,30,12,38,452,97,3,9,30,0,4,30,90.52,82.46000000000001,0.193,1000,1.848,171,2.3000000000000003,0.0000,0.0000
1998,1,4,8,30,14,62,706,272,4,9,40,0,0,40,79.41,72.69,0.193,1000,1.7850000000000001,184.60000000000002,2.7,1.9977,1.5412
1998,1,4,9,30,17,73,821,426,4,9,157,12,0,162,67.71000000000001,64.6,0.193,1000,1.707,204.20000000000002,3,8.6662,6.7477
1998,1,4,10,30,18,79,878,533,4,8,163,0,0,164,60,58.88,0.193,1000,1.606,214.8,3.5,9.0995,7.1113
1998,1,4,11,30,19,80,905,582,0,7,80,905,0,582,52.6,56.300000000000004,0.193,1000,1.484,220.3,4,32.7314,25.6108
1998,1,4,12,30,19,77,908,568,0,6,77,908,0,568,45.6,57.27,0.193,1000,1.346,226.4,4.3,31.7883,24.8622
1998,1,4,13,30,19,71,882,491,0,4,71,882,0,491,44.63,61.63,0.193,1000,1.214,231.70000000000002,4.3,26.8017,20.9127
1998,1,4,14,30,18,62,813,357,0,3,62,813,0,357,44.39,68.73,0.193,1000,1.1260000000000001,234.70000000000002,4,18.4812,14.3334
1998,1,4,15,30,16,46,653,185,0,3,46,653,0,185,49.13,77.8,0.193,1000,1.096,236.9,2.8000000000000003,8.8623,6.7758
1998,1,4,16,30,13,13,198,20,0,4,13,198,0,20,58.4,88.23,0.193,1000,1.1340000000000001,235.8,2,0.0000,0.0000
1998,1,4,17,30,12,0,0,0,0,3,0,0,0,0,64.87,99.57000000000001,0.193,1000,1.246,234.4,2.2,0.0000,0.0000
1998,1,4,18,30,11,0,0,0,0,3,0,0,0,0,65.5,111.5,0.193,1000,1.403,235.70000000000002,2.4000000000000004,0.0000,0.0000
1998,1,4,19,30,11,0,0,0,0,4,0,0,0,0,73.45,123.8,0.193,1000,1.537,235.10000000000002,2.5,0.0000,0.0000
1998,1,4,20,30,10,0,0,0,4,5,0,0,0,0,78.9,136.27,0.193,1000,1.584,233.70000000000002,2.4000000000000004,0.0000,0.0000
1998,1,4,21,30,9,0,0,0,4,6,0,0,0,0,90.66,148.68,0.193,1000,1.514,233.3,2.2,0.0000,0.0000
1998,1,4,22,30,9,0,0,0,0,7,0,0,0,0,100,160.43,0.193,1000,1.338,235.10000000000002,1.9000000000000001,0.0000,0.0000
1998,1,4,23,30,8,0,0,0,0,6,0,0,0,0,100,168.67000000000002,0.193,1000,1.116,241.70000000000002,1.6,0.0000,0.0000
1998,1,5,0,30,7,0,0,0,0,6,0,0,0,0,100,165.11,0.193,1000,0.908,253.9,1.4000000000000001,0.0000,0.0000
1998,1,5,1,30,6,0,0,0,0,4,0,0,0,0,100,154.29,0.193,1000,0.745,273.6,1.4000000000000001,0.0000,0.0000
1998,1,5,2,30,6,0,0,0,0,4,0,0,0,0,100,142.06,0.193,1000,0.632,297.7,1.5,0.0000,0.0000
1998,1,5,3,30,5,0,0,0,0,2,0,0,0,0,100,129.57,0.193,1000,0.5660000000000001,318.6,1.7000000000000002,0.0000,0.0000
1998,1,5,4,30,4,0,0,0,0,2,0,0,0,0,100,117.16,0.193,1000,0.539,334.8,1.6,0.0000,0.0000
1998,1,5,5,30,3,0,0,0,0,2,0,0,0,0,100,105.03,0.193,1000,0.534,344.1,1.4000000000000001,0.0000,0.0000
1998,1,5,6,30,4,0,0,0,1,1,0,0,0,0,89.81,93.37,0.193,1000,0.539,347.70000000000005,1.9000000000000001,0.0000,0.0000
1998,1,5,7,30,6,33,572,108,0,0,33,572,0,108,74.52,82.46000000000001,0.193,1000,0.547,348.70000000000005,2.8000000000000003,0.0000,0.0000
1998,1,5,8,30,8,53,805,293,0,0,53,805,0,293,63.11,72.68,0.193,1000,0.554,346.20000000000005,3.4000000000000004,14.6346,11.2905
1998,1,5,9,30,12,64,904,453,0,0,64,904,0,453,48.620000000000005,64.55,0.193,1000,0.557,344.1,3.9000000000000004,24.2421,18.8763
1998,1,5,10,30,15,70,950,562,0,-2,70,950,0,562,33.67,58.81,0.193,1000,0.556,341.90000000000003,4.3,31.1947,24.3797
1998,1,5,11,30,16,73,967,611,0,-4,73,967,0,611,26.73,56.19,0.193,1000,0.546,338.20000000000005,4.4,34.3809,26.9028
1998,1,5,12,30,16,72,962,594,0,-5,72,962,0,594,23,57.14,0.193,1000,0.533,336.90000000000003,4.4,33.2657,26.0192
1998,1,5,13,30,16,68,932,513,0,-6,68,932,0,513,21.56,61.480000000000004,0.193,1000,0.517,334.20000000000005,4.4,28.0291,21.8725
1998,1,5,14,30,15,60,861,375,0,-7,60,861,0,375,21.92,68.57000000000001,0.193,1000,0.499,332.6,4,19.4397,15.0795
1998,1,5,15,30,12,46,708,197,0,-6,46,708,0,197,28.09,77.65,0.193,1000,0.47900000000000004,332.8,2.8000000000000003,9.4448,7.2231
1998,1,5,16,30,9,14,259,23,0,-3,14,259,0,23,42.550000000000004,88.08,0.193,1000,0.456,332.40000000000003,2,0.0000,0.0000
1998,1,5,17,30,7,0,0,0,0,-4,0,0,0,0,47.01,99.42,0.193,1000,0.436,334.90000000000003,2.1,0.0000,0.0000
1998,1,5,18,30,7,0,0,0,1,-4,0,0,0,0,48.76,111.36,0.193,1000,0.419,339.3,2.2,0.0000,0.0000
1998,1,5,19,30,6,0,0,0,0,-5,0,0,0,0,47.4,123.66,0.193,1000,0.403,343.1,2.3000000000000003,0.0000,0.0000
1998,1,5,20,30,5,0,0,0,0,-5,0,0,0,0,49.59,136.13,0.193,1000,0.389,344.40000000000003,2.4000000000000004,0.0000,0.0000
1998,1,5,21,30,5,0,0,0,0,-5,0,0,0,0,52.11,148.54,0.193,1000,0.382,344.70000000000005,2.5,0.0000,0.0000
1998,1,5,22,30,4,0,0,0,0,-6,0,0,0,0,50.550000000000004,160.28,0.193,1000,0.386,345.8,2.7,0.0000,0.0000
1998,1,5,23,30,4,0,0,0,0,-6,0,0,0,0,48.84,168.53,0.193,1000,0.399,347.20000000000005,2.9000000000000004,0.0000,0.0000
1998,1,6,0,30,4,0,0,0,0,-7,0,0,0,0,50.800000000000004,165.09,0.193,1000,0.41000000000000003,350,3.2,0.0000,0.0000
1998,1,6,1,30,4,0,0,0,0,-7,0,0,0,0,49.46,154.31,0.193,1000,0.41000000000000003,352.90000000000003,3.4000000000000004,0.0000,0.0000
1998,1,6,2,30,3,0,0,0,0,-7,0,0,0,0,48.85,142.1,0.193,1000,0.395,354.40000000000003,3.4000000000000004,0.0000,0.0000
1998,1,6,3,30,2,0,0,0,0,-7,0,0,0,0,52.56,129.61,0.193,1000,0.371,353.70000000000005,3.3000000000000003,0.0000,0.0000
1998,1,6,4,30,2,0,0,0,1,-7,0,0,0,0,52.67,117.2,0.193,1000,0.353,353.20000000000005,3.2,0.0000,0.0000
1998,1,6,5,30,2,0,0,0,0,-7,0,0,0,0,56.68,105.05,0.193,1000,0.35100000000000003,352.6,3,0.0000,0.0000
1998,1,6,6,30,3,0,0,0,1,-7,0,0,0,0,52.85,93.39,0.193,1010,0.359,352.6,3.3000000000000003,0.0000,0.0000
1998,1,6,7,30,5,33,591,111,0,-7,33,591,0,111,46.24,82.46000000000001,0.193,1010,0.372,357.90000000000003,3.9000000000000004,0.0000,0.0000
1998,1,6,8,30,7,55,814,298,0,-7,55,814,0,298,38.21,72.65,0.193,1010,0.39,2.5,3.8000000000000003,14.8885,11.4869
1998,1,6,9,30,10,67,908,458,0,-7,67,908,0,458,31.53,64.5,0.193,1010,0.41000000000000003,7,3.3000000000000003,24.5186,19.0923
1998,1,6,10,30,13,75,950,568,0,-7,75,950,0,568,26.72,58.730000000000004,0.193,1010,0.431,7.9,2.8000000000000003,31.5417,24.6519
1998,1,6,11,30,14,81,958,615,0,-7,81,958,0,615,22.46,56.08,0.193,1010,0.452,5.4,2.6,34.6246,27.0947
1998,1,6,12,30,15,82,945,597,8,-8,198,474,0,456,20.22,57,0.193,1000,0.47000000000000003,356.3,2.5,25.5555,19.9899
1998,1,6,13,30,15,76,915,515,8,-8,137,589,0,419,21.22,61.33,0.193,1000,0.485,344.70000000000005,2.5,22.9147,17.8831
1998,1,6,14,30,14,65,848,377,8,-8,110,508,0,297,22.490000000000002,68.42,0.193,1000,0.496,338.1,2,15.4160,11.9602
1998,1,6,15,30,11,47,702,199,8,-4,69,364,0,148,34.84,77.49,0.193,1000,0.502,331.5,1.4000000000000001,7.1021,5.4330
1998,1,6,16,30,8,15,279,25,7,-3,18,0,4,18,46.160000000000004,87.93,0.193,1000,0.504,322.70000000000005,1.3,0.0000,0.0000
1998,1,6,17,30,7,0,0,0,4,-5,0,0,0,0,46.85,99.27,0.193,1000,0.506,327.8,1.4000000000000001,0.0000,0.0000
1998,1,6,18,30,6,0,0,0,4,-6,0,0,0,0,47.81,111.21000000000001,0.193,1000,0.511,335.1,1.5,0.0000,0.0000
1998,1,6,19,30,5,0,0,0,1,-6,0,0,0,0,49.36,123.51,0.193,1000,0.519,341.3,1.6,0.0000,0.0000
1998,1,6,20,30,4,0,0,0,4,-7,0,0,0,0,47.78,135.99,0.193,1000,0.528,345.1,1.7000000000000002,0.0000,0.0000
1998,1,6,21,30,3,0,0,0,1,-7,0,0,0,0,50.29,148.39000000000001,0.193,1000,0.536,348.1,1.7000000000000002,0.0000,0.0000
1998,1,6,22,30,3,0,0,0,0,-7,0,0,0,0,53.26,160.13,0.193,1000,0.543,349.6,1.7000000000000002,0.0000,0.0000
1998,1,6,23,30,2,0,0,0,0,-7,0,0,0,0,52.800000000000004,168.38,0.193,1000,0.551,352.20000000000005,1.6,0.0000,0.0000
1998,1,7,0,30,2,0,0,0,0,-7,0,0,0,0,52.61,165.05,0.193,1000,0.558,356.8,1.5,0.0000,0.0000
1998,1,7,1,30,2,0,0,0,0,-7,0,0,0,0,56.42,154.33,0.193,1000,0.559,6.300000000000001,1.5,0.0000,0.0000
1998,1,7,2,30,1,0,0,0,0,-7,0,0,0,0,56.370000000000005,142.13,0.193,1000,0.555,23.200000000000003,1.4000000000000001,0.0000,0.0000
1998,1,7,3,30,1,0,0,0,0,-7,0,0,0,0,56.52,129.65,0.193,1000,0.553,42.2,1.4000000000000001,0.0000,0.0000
1998,1,7,4,30,1,0,0,0,0,-7,0,0,0,0,56.45,117.23,0.193,1000,0.5630000000000001,58,1.5,0.0000,0.0000
1998,1,7,5,30,1,0,0,0,0,-7,0,0,0,0,55.94,105.08,0.193,1000,0.59,66.8,1.5,0.0000,0.0000
1998,1,7,6,30,2,0,0,0,0,-7,0,0,0,0,51.26,93.4,0.193,1000,0.624,66.8,1.6,0.0000,0.0000
1998,1,7,7,30,5,32,572,107,0,-7,32,572,0,107,47.74,82.46000000000001,0.193,1000,0.655,74.60000000000001,2.3000000000000003,0.0000,0.0000
1998,1,7,8,30,8,52,801,291,0,-7,52,801,0,291,35.97,72.62,0.193,1000,0.685,80.30000000000001,2.5,14.5428,11.2207
1998,1,7,9,30,11,62,898,449,0,-7,62,898,0,449,30.810000000000002,64.45,0.193,1000,0.714,84.2,2,24.0455,18.7247
1998,1,7,10,30,14,68,943,559,0,-7,68,943,0,559,25.48,58.64,0.193,1000,0.741,73.8,1.6,31.0573,24.2744
1998,1,7,11,30,15,70,960,607,0,-7,70,960,0,607,21.62,55.96,0.193,1000,0.763,57.400000000000006,1.2000000000000002,34.1941,26.7592
1998,1,7,12,30,16,69,954,591,0,-8,69,954,0,591,19.5,56.86,0.193,1000,0.781,28.900000000000002,1,33.1448,25.9280
1998,1,7,13,30,17,65,922,510,0,-8,65,922,0,510,18.94,61.17,0.193,1000,0.792,346.5,1.3,27.9192,21.7909
1998,1,7,14,30,16,58,854,374,0,-8,58,854,0,374,20.12,68.26,0.193,1000,0.792,336.8,1.2000000000000002,19.4391,15.0841
1998,1,7,15,30,13,44,710,199,0,-3,44,710,0,199,33.76,77.33,0.193,1000,0.779,339.1,1,9.5586,7.3144
1998,1,7,16,30,11,15,303,27,3,-3,27,0,4,27,38.15,87.77,0.193,1000,0.761,333,1,0.0000,0.0000
1998,1,7,17,30,10,0,0,0,3,-5,0,0,0,0,34.78,99.12,0.193,1000,0.743,332.8,1,0.0000,0.0000
1998,1,7,18,30,9,0,0,0,1,-6,0,0,0,0,34.85,111.06,0.193,1000,0.732,339.20000000000005,1.1,0.0000,0.0000
1998,1,7,19,30,9,0,0,0,4,-6,0,0,0,0,36.54,123.37,0.193,1000,0.73,345.1,1.2000000000000002,0.0000,0.0000
1998,1,7,20,30,8,0,0,0,4,-6,0,0,0,0,39.04,135.84,0.193,1000,0.735,355.1,1.3,0.0000,0.0000
1998,1,7,21,30,7,0,0,0,7,-6,0,0,0,0,43.78,148.24,0.193,1000,0.742,354.90000000000003,1.4000000000000001,0.0000,0.0000
1998,1,7,22,30,6,0,0,0,7,-6,0,0,0,0,46.53,159.97,0.193,1000,0.742,353.70000000000005,1.4000000000000001,0.0000,0.0000
1998,1,7,23,30,6,0,0,0,7,-6,0,0,0,0,47.42,168.23,0.193,1000,0.735,1.9000000000000001,1.3,0.0000,0.0000
1998,1,8,0,30,5,0,0,0,4,-5,0,0,0,0,48.870000000000005,165.02,0.193,1000,0.727,11.100000000000001,1.2000000000000002,0.0000,0.0000
1998,1,8,1,30,5,0,0,0,4,-5,0,0,0,0,49.26,154.35,0.193,1000,0.719,9.8,1.1,0.0000,0.0000
1998,1,8,2,30,5,0,0,0,7,-5,0,0,0,0,49.51,142.16,0.193,1000,0.713,4,1.1,0.0000,0.0000
