,p_mp
1998-01-06 04:30:00-07:00,0.0
1998-01-06 05:30:00-07:00,0.0
1998-01-06 06:30:00-07:00,0.0
1998-01-06 07:30:00-07:00,0.0
1998-01-06 08:30:00-07:00,8.303316274169216
1998-01-06 09:30:00-07:00,16.092305930801306
1998-01-06 10:30:00-07:00,21.514784629006062
1998-01-06 11:30:00-07:00,24.73010305743314
1998-01-06 12:30:00-07:00,20.1790591679911
1998-01-06 13:30:00-07:00,19.62026496786381
1998-01-06 14:30:00-07:00,22.486722758316944
1998-01-06 15:30:00-07:00,14.112574758539857
1998-01-06 16:30:00-07:00,6.505919123351747
1998-01-06 17:30:00-07:00,0.22434627706429833
1998-01-06 18:30:00-07:00,0.0
1998-01-06 19:30:00-07:00,0.0
1998-01-06 20:30:00-07:00,0.0
1998-01-06 21:30:00-07:00,0.0
1998-01-06 22:30:00-07:00,0.0
1998-01-06 23:30:00-07:00,0.0
1998-01-07 00:30:00-07:00,0.0
1998-01-07 01:30:00-07:00,0.0
1998-01-07 02:30:00-07:00,0.0
1998-01-07 03:30:00-07:00,0.0
1998-01-07 04:30:00-07:00,0.0
1998-01-07 05:30:00-07:00,0.0
1998-01-07 06:30:00-07:00,0.0
1998-01-07 07:30:00-07:00,0.0
1998-01-07 08:30:00-07:00,8.104788696702675
1998-01-07 09:30:00-07:00,15.921259664900655
1998-01-07 10:30:00-07:00,21.393914530345544
1998-01-07 11:30:00-07:00,24.642624835839975
1998-01-07 12:30:00-07:00,25.6
1998-01-07 13:30:00-07:00,24.870487657546338
1998-01-07 14:30:00-07:00,22.264905710734332
1998-01-07 15:30:00-07:00,17.699398876772392
1998-01-07 16:30:00-07:00,11.049738754487837
1998-01-07 17:30:00-07:00,2.2150418552652655
1998-01-07 18:30:00-07:00,0.0
1998-01-07 19:30:00-07:00,0.0
1998-01-07 20:30:00-07:00,0.0
1998-01-07 21:30:00-07:00,0.0
1998-01-07 22:30:00-07:00,0.0
1998-01-07 23:30:00-07:00,0.0
1998-01-08 00:30:00-07:00,0.0
1998-01-08 01:30:00-07:00,0.0
1998-01-08 02:30:00-07:00,0.0
1998-01-08 03:30:00-07:00,0.0
1998-01-08 04:30:00-07:00,0.0
1998-01-08 05:30:00-07:00,0.0
1998-01-08 06:30:00-07:00,0.0
1998-01-08 07:30:00-07:00,0.0
1998-01-08 08:30:00-07:00,0.1040060876730325
1998-01-08 09:30:00-07:00,4.938634674843192
1998-01-08 10:30:00-07:00,4.312325550658374
1998-01-08 11:30:00-07:00,9.204621015260887
1998-01-08 12:30:00-07:00,14.150577526453858
1998-01-08 13:30:00-07:00,16.813176431653613
1998-01-08 14:30:00-07:00,14.052925672541384
1998-01-08 15:30:00-07:00,6.391018832811543
1998-01-08 16:30:00-07:00,5.457340900759364
1998-01-08 17:30:00-07:00,0.2154524563326793
1998-01-08 18:30:00-07:00,0.0
1998-01-08 19:30:00-07:00,0.0
1998-01-08 20:30:00-07:00,0.0
1998-01-08 21:30:00-07:00,0.0
1998-01-08 22:30:00-07:00,0.0
1998-01-08 23:30:00-07:00,0.0
1998-01-09 00:30:00-07:00,0.0
1998-01-09 01:30:00-07:00,0.0
1998-01-09 02:30:00-07:00,0.0
1998-01-09 03:30:00-07:00,0.0
1998-01-09 04:30:00-07:00,0.0
1998-01-09 05:30:00-07:00,0.0
1998-01-09 06:30:00-07:00,0.0
1998-01-09 07:30:00-07:00,0.0
1998-01-09 08:30:00-07:00,1.178667841841268
1998-01-09 09:30:00-07:00,1.24687562897222
1998-01-09 10:30:00-07:00,10.574301883602681
1998-01-09 11:30:00-07:00,7.582560668140831
1998-01-09 12:30:00-07:00,12.437710494412741
1998-01-09 13:30:00-07:00,15.94471762302297
1998-01-09 14:30:00-07:00,10.937194381872951
