Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,77090,-,-,-,33.33,-113.82,-7,644,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
1998,1,2,2,30,7,0,0,0,0,1,0,0,0,0,61.35,153.55,0.17400000000000002,930,1.5,105.2,2,0.0000,0.0000
1998,1,2,3,30,7,0,0,0,0,1,0,0,0,0,65.6,141.22,0.17400000000000002,930,1.484,104.4,2.2,0.0000,0.0000
1998,1,2,4,30,6,0,0,0,0,2,0,0,0,0,65.97,128.7,0.17400000000000002,930,1.468,106.2,2.2,0.0000,0.0000
1998,1,2,5,30,6,0,0,0,1,2,0,0,0,0,66.67,116.29,0.17400000000000002,930,1.483,111.9,2,0.0000,0.0000
1998,1,2,6,30,6,0,0,0,0,2,0,0,0,0,72.51,104.18,0.17400000000000002,930,1.528,119.7,1.7000000000000002,0.0000,0.0000
1998,1,2,7,30,7,0,0,0,0,2,0,0,0,0,69.49,92.58,0.17400000000000002,930,1.562,127.5,1.6,0.0000,0.0000
1998,1,2,8,30,9,39,499,110,0,3,39,499,0,110,61.89,81.74,0.17400000000000002,930,1.546,135.4,2.2,0.0000,0.0000
1998,1,2,9,30,12,60,739,288,0,4,60,739,0,288,52.42,72.07000000000001,0.17400000000000002,930,1.5010000000000001,136.5,2.5,14.4669,11.1714
1998,1,2,10,30,15,71,845,440,0,6,71,845,0,440,49.61,64.11,0.17400000000000002,930,1.47,160.9,2.4000000000000004,23.6210,18.3990
1998,1,2,11,30,18,77,894,543,0,7,77,894,0,543,46.32,58.59,0.17400000000000002,930,1.471,191.60000000000002,2.9000000000000004,30.1767,23.5867
1998,1,2,12,30,19,80,908,585,0,7,80,908,0,585,43.72,56.25,0.17400000000000002,930,1.496,203.70000000000002,3.5,32.9082,25.7497
1998,1,2,13,30,20,78,899,562,0,7,78,899,0,562,41.53,57.480000000000004,0.17400000000000002,930,1.5350000000000001,208.8,3.8000000000000003,31.4184,24.5705
1998,1,2,14,30,19,73,863,478,0,7,73,863,0,478,45.17,62.06,0.17400000000000002,930,1.582,209.10000000000002,3.8000000000000003,26.0203,20.2974
1998,1,2,15,30,18,63,784,340,0,8,63,784,0,340,49.5,69.33,0.17400000000000002,930,1.6300000000000001,206.8,3.3000000000000003,17.5096,13.5704
1998,1,2,16,30,16,46,613,168,0,8,46,613,0,168,58.910000000000004,78.53,0.17400000000000002,930,1.675,206.10000000000002,2,8.0223,6.1258
1998,1,2,17,30,13,0,0,0,0,9,0,0,0,0,73.3,89.04,0.17400000000000002,930,1.697,208.3,1.4000000000000001,0.0000,0.0000
1998,1,2,18,30,12,0,0,0,0,9,0,0,0,0,78.53,100.44,0.17400000000000002,930,1.687,211.8,1.4000000000000001,0.0000,0.0000
1998,1,2,19,30,12,0,0,0,0,9,0,0,0,0,80.72,112.42,0.17400000000000002,930,1.6600000000000001,215.8,1.4000000000000001,0.0000,0.0000
1998,1,2,20,30,12,0,0,0,0,10,0,0,0,0,82.9,124.75,0.17400000000000002,930,1.6320000000000001,220.20000000000002,1.7000000000000002,0.0000,0.0000
1998,1,2,21,30,11,0,0,0,0,10,0,0,0,0,84.95,137.26,0.17400000000000002,930,1.603,224.3,2,0.0000,0.0000
1998,1,2,22,30,11,0,0,0,0,10,0,0,0,0,92.32000000000001,149.69,0.17400000000000002,930,1.568,229.4,2.2,0.0000,0.0000
1998,1,2,23,30,10,0,0,0,0,10,0,0,0,0,98.54,161.44,0.17400000000000002,930,1.532,236.5,1.9000000000000001,0.0000,0.0000
1998,1,3,0,30,9,0,0,0,4,9,0,0,0,0,100,169.28,0.17400000000000002,930,1.498,246.20000000000002,1.5,0.0000,0.0000
1998,1,3,1,30,9,0,0,0,7,9,0,0,0,0,99.96000000000001,164.74,0.17400000000000002,930,1.461,256.8,1.2000000000000002,0.0000,0.0000
1998,1,3,2,30,8,0,0,0,7,9,0,0,0,0,96.34,153.6,0.17400000000000002,930,1.419,264.3,1,0.0000,0.0000
1998,1,3,3,30,8,0,0,0,7,8,0,0,0,0,99.97,141.28,0.17400000000000002,930,1.375,267.3,0.8,0.0000,0.0000
1998,1,3,4,30,8,0,0,0,0,8,0,0,0,0,97.7,128.76,0.17400000000000002,930,1.329,263.3,0.8,0.0000,0.0000
1998,1,3,5,30,8,0,0,0,0,8,0,0,0,0,96.07000000000001,116.34,0.17400000000000002,930,1.287,253.5,0.8,0.0000,0.0000
1998,1,3,6,30,8,0,0,0,0,8,0,0,0,0,95.01,104.23,0.17400000000000002,930,1.2550000000000001,240.60000000000002,0.8,0.0000,0.0000
1998,1,3,7,30,8,0,0,0,0,8,0,0,0,0,94.12,92.61,0.17400000000000002,930,1.237,227.5,0.8,0.0000,0.0000
1998,1,3,8,30,10,35,558,115,7,8,47,0,4,47,82.86,81.76,0.17400000000000002,930,1.235,209.70000000000002,1.4000000000000001,0.0000,0.0000
1998,1,3,9,30,12,54,785,295,8,8,86,524,0,248,68.14,72.06,0.17400000000000002,930,1.244,195.60000000000002,2.4000000000000004,12.4587,9.6209
1998,1,3,10,30,15,63,883,449,8,7,163,408,0,342,59.03,64.08,0.17400000000000002,930,1.256,192.60000000000002,3.1,18.3639,14.3044
1998,1,3,11,30,16,67,928,552,0,7,67,928,0,552,54.370000000000005,58.53,0.17400000000000002,930,1.276,193.20000000000002,3.2,30.6869,23.9862
1998,1,3,12,30,17,69,943,594,0,7,69,943,0,594,49.84,56.160000000000004,0.17400000000000002,930,1.31,196.3,3,33.4292,26.1584
1998,1,3,13,30,17,66,937,572,1,7,66,937,0,572,45.71,57.36,0.17400000000000002,930,1.346,200.5,2.8000000000000003,31.9973,25.0246
1998,1,3,14,30,17,61,906,487,2,6,61,906,4,487,47.33,61.93,0.17400000000000002,930,1.379,206.70000000000002,2.6,26.5325,20.6987
1998,1,3,15,30,16,53,833,349,2,6,53,833,4,349,49.54,69.19,0.17400000000000002,930,1.416,213.10000000000002,2.1,17.9951,13.9490
1998,1,3,16,30,14,40,671,175,3,6,40,671,4,175,58.49,78.38,0.17400000000000002,930,1.456,216,1.4000000000000001,8.3611,6.3861
1998,1,3,17,30,12,10,197,14,1,7,10,197,0,14,71.60000000000001,88.9,0.17400000000000002,930,1.491,220.10000000000002,1,0.0000,0.0000
1998,1,3,18,30,11,0,0,0,0,7,0,0,0,0,73.96000000000001,100.3,0.17400000000000002,930,1.516,224.70000000000002,1,0.0000,0.0000
1998,1,3,19,30,10,0,0,0,0,7,0,0,0,0,73.57000000000001,112.28,0.17400000000000002,930,1.532,226.10000000000002,1.1,0.0000,0.0000
1998,1,3,20,30,10,0,0,0,0,7,0,0,0,0,78.85000000000001,124.61,0.17400000000000002,930,1.545,223,1.1,0.0000,0.0000
1998,1,3,21,30,9,0,0,0,0,7,0,0,0,0,79.86,137.12,0.17400000000000002,930,1.565,218,1.2000000000000002,0.0000,0.0000
1998,1,3,22,30,9,0,0,0,0,7,0,0,0,0,87.35000000000001,149.55,0.17400000000000002,930,1.595,215.70000000000002,1.4000000000000001,0.0000,0.0000
1998,1,3,23,30,9,0,0,0,1,8,0,0,0,0,89.99,161.29,0.17400000000000002,930,1.6260000000000001,215.9,1.6,0.0000,0.0000
1998,1,4,0,30,8,0,0,0,0,8,0,0,0,0,92.56,169.16,0.17400000000000002,930,1.6480000000000001,217.20000000000002,1.6,0.0000,0.0000
1998,1,4,1,30,8,0,0,0,0,9,0,0,0,0,100,164.74,0.17400000000000002,930,1.6560000000000001,217.10000000000002,1.3,0.0000,0.0000
1998,1,4,2,30,8,0,0,0,0,9,0,0,0,0,100,153.64000000000001,0.17400000000000002,930,1.6540000000000001,212,1,0.0000,0.0000
1998,1,4,3,30,7,0,0,0,0,9,0,0,0,0,100,141.33,0.17400000000000002,930,1.6460000000000001,201.10000000000002,0.8,0.0000,0.0000
1998,1,4,4,30,7,0,0,0,4,8,0,0,0,0,100,128.81,0.17400000000000002,930,1.6340000000000001,185.3,0.8,0.0000,0.0000
1998,1,4,5,30,7,0,0,0,1,8,0,0,0,0,100,116.39,0.17400000000000002,930,1.615,166,0.9,0.0000,0.0000
1998,1,4,6,30,7,0,0,0,1,8,0,0,0,0,100,104.26,0.17400000000000002,930,1.588,151.8,1.1,0.0000,0.0000
1998,1,4,7,30,7,0,0,0,4,8,0,0,0,0,100,92.63,0.17400000000000002,930,1.56,147.5,1.9000000000000001,0.0000,0.0000
1998,1,4,8,30,9,36,540,113,4,8,12,0,0,12,92.38,81.77,0.17400000000000002,930,1.537,147.4,2.7,0.0000,0.0000
1998,1,4,9,30,11,55,768,291,4,9,113,11,0,116,83.26,72.05,0.17400000000000002,930,1.5150000000000001,151.6,2.9000000000000004,5.8280,4.5006
1998,1,4,10,30,13,65,867,444,2,9,64,0,0,64,69.64,64.04,0.17400000000000002,930,1.49,169.3,3.2,3.4375,2.6777
1998,1,4,11,30,14,69,917,549,3,8,239,234,0,362,62.68,58.46,0.17400000000000002,930,1.46,186.4,3.7,20.1321,15.7367
1998,1,4,12,30,15,71,934,593,4,8,92,0,0,92,55.52,56.06,0.17400000000000002,930,1.424,199.3,4,5.1801,4.0536
1998,1,4,13,30,15,70,929,573,4,7,159,0,0,159,52.46,57.230000000000004,0.17400000000000002,930,1.367,211.60000000000002,4.2,8.9003,6.9612
1998,1,4,14,30,15,67,895,491,3,6,73,0,0,73,52.49,61.79,0.17400000000000002,930,1.281,223,4.1000000000000005,3.9807,3.1057
1998,1,4,15,30,14,59,824,354,0,5,59,824,0,354,50.11,69.04,0.17400000000000002,930,1.171,231.9,3.8000000000000003,18.2768,14.1698
1998,1,4,16,30,12,44,666,180,0,5,44,666,0,180,55,78.24,0.17400000000000002,930,1.056,238.10000000000002,2.7,8.6049,6.5739
1998,1,4,17,30,10,11,193,15,0,5,11,193,0,15,67.7,88.75,0.17400000000000002,930,0.9540000000000001,242.20000000000002,1.9000000000000001,0.0000,0.0000
1998,1,4,18,30,8,0,0,0,0,4,0,0,0,0,67.26,100.16,0.17400000000000002,930,0.891,244.20000000000002,1.9000000000000001,0.0000,0.0000
1998,1,4,19,30,7,0,0,0,0,3,0,0,0,0,67.83,112.14,0.17400000000000002,930,0.9,245.10000000000002,2.1,0.0000,0.0000
1998,1,4,20,30,7,0,0,0,0,2,0,0,0,0,70,124.47,0.17400000000000002,930,0.978,246.5,2.2,0.0000,0.0000
1998,1,4,21,30,6,0,0,0,0,2,0,0,0,0,69.68,136.98,0.17400000000000002,930,1.087,248.3,2.3000000000000003,0.0000,0.0000
1998,1,4,22,30,6,0,0,0,0,3,0,0,0,0,78.36,149.41,0.17400000000000002,930,1.18,249.4,2.2,0.0000,0.0000
1998,1,4,23,30,6,0,0,0,0,4,0,0,0,0,85.35000000000001,161.14000000000001,0.17400000000000002,930,1.221,250.9,2.2,0.0000,0.0000
1998,1,5,0,30,5,0,0,0,0,5,0,0,0,0,99.47,169.04,0.17400000000000002,930,1.202,254.5,2,0.0000,0.0000
1998,1,5,1,30,5,0,0,0,0,6,0,0,0,0,100,164.73,0.17400000000000002,930,1.129,260.7,1.8,0.0000,0.0000
1998,1,5,2,30,4,0,0,0,0,6,0,0,0,0,100,153.68,0.17400000000000002,930,1.012,272.7,1.9000000000000001,0.0000,0.0000
1998,1,5,3,30,4,0,0,0,0,6,0,0,0,0,100,141.38,0.17400000000000002,930,0.866,291.2,2.5,0.0000,0.0000
1998,1,5,4,30,4,0,0,0,0,4,0,0,0,0,100,128.86,0.17400000000000002,930,0.715,311.20000000000005,3.1,0.0000,0.0000
1998,1,5,5,30,3,0,0,0,0,4,0,0,0,0,100,116.43,0.17400000000000002,930,0.579,327.8,2.7,0.0000,0.0000
1998,1,5,6,30,1,0,0,0,0,2,0,0,0,0,100,104.3,0.17400000000000002,940,0.47600000000000003,337.90000000000003,1.9000000000000001,0.0000,0.0000
1998,1,5,7,30,2,0,0,0,0,2,0,0,0,0,92.75,92.65,0.17400000000000002,940,0.419,343,2.3000000000000003,0.0000,0.0000
1998,1,5,8,30,4,33,644,125,0,2,33,644,0,125,75.92,81.77,0.17400000000000002,940,0.403,343.90000000000003,3,0.0000,0.0000
1998,1,5,9,30,7,49,859,314,0,0,49,859,0,314,61,72.03,0.17400000000000002,940,0.41100000000000003,338.1,3.6,15.7788,12.1852
1998,1,5,10,30,10,56,948,472,0,-2,56,948,0,472,39.65,63.99,0.17400000000000002,940,0.426,328.90000000000003,4.2,25.3604,19.7557
1998,1,5,11,30,11,62,987,579,0,-4,62,987,0,579,28.990000000000002,58.38,0.17400000000000002,940,0.437,327.90000000000003,4.6000000000000005,32.2142,25.1819
1998,1,5,12,30,12,64,1000,625,0,-5,64,1000,0,625,25.14,55.95,0.17400000000000002,940,0.439,326,4.9,35.2098,27.5542
1998,1,5,13,30,13,64,993,604,0,-6,64,993,0,604,23.86,57.1,0.17400000000000002,940,0.433,324.6,5,33.8326,26.4631
1998,1,5,14,30,13,61,963,518,0,-6,61,963,0,518,22.71,61.64,0.17400000000000002,940,0.422,322.6,5.1000000000000005,28.2737,22.0611
1998,1,5,15,30,12,54,894,376,0,-7,54,894,0,376,23.3,68.89,0.17400000000000002,940,0.40900000000000003,321.6,4.9,19.4380,15.0726
1998,1,5,16,30,9,41,740,194,0,-7,41,740,0,194,28.78,78.08,0.17400000000000002,940,0.394,322.1,3.6,9.2807,7.0921
1998,1,5,17,30,6,12,266,18,0,-5,12,266,0,18,41.76,88.60000000000001,0.17400000000000002,940,0.377,322,2.6,0.0000,0.0000
1998,1,5,18,30,4,0,0,0,0,-5,0,0,0,0,43.86,100.01,0.17400000000000002,940,0.359,324.5,2.7,0.0000,0.0000
1998,1,5,19,30,4,0,0,0,0,-5,0,0,0,0,45.480000000000004,111.99000000000001,0.17400000000000002,940,0.34400000000000003,329.3,3,0.0000,0.0000
1998,1,5,20,30,3,0,0,0,0,-6,0,0,0,0,47.52,124.33,0.17400000000000002,940,0.334,334,3.2,0.0000,0.0000
1998,1,5,21,30,2,0,0,0,0,-6,0,0,0,0,46.59,136.84,0.17400000000000002,940,0.331,336.20000000000005,3.3000000000000003,0.0000,0.0000
1998,1,5,22,30,2,0,0,0,0,-6,0,0,0,0,49.480000000000004,149.27,0.17400000000000002,940,0.335,337.8,3.5,0.0000,0.0000
1998,1,5,23,30,2,0,0,0,0,-6,0,0,0,0,48.86,160.99,0.17400000000000002,940,0.34400000000000003,342.6,3.7,0.0000,0.0000
1998,1,6,0,30,1,0,0,0,0,-6,0,0,0,0,48.33,168.9,0.17400000000000002,940,0.353,348.6,3.7,0.0000,0.0000
1998,1,6,1,30,1,0,0,0,0,-6,0,0,0,0,51.64,164.71,0.17400000000000002,940,0.36,351.3,3.6,0.0000,0.0000
1998,1,6,2,30,0,0,0,0,0,-6,0,0,0,0,51.53,153.71,0.17400000000000002,940,0.364,351.6,3.5,0.0000,0.0000
1998,1,6,3,30,0,0,0,0,0,-7,0,0,0,0,55.07,141.42000000000002,0.17400000000000002,940,0.363,352.1,3.4000000000000004,0.0000,0.0000
1998,1,6,4,30,0,0,0,0,0,-7,0,0,0,0,54.96,128.9,0.17400000000000002,940,0.358,354,3.2,0.0000,0.0000
1998,1,6,5,30,0,0,0,0,0,-7,0,0,0,0,59.24,116.47,0.17400000000000002,940,0.353,358.70000000000005,2.8000000000000003,0.0000,0.0000
1998,1,6,6,30,0,0,0,0,0,-6,0,0,0,0,59.58,104.33,0.17400000000000002,940,0.354,4.7,2.4000000000000004,0.0000,0.0000
1998,1,6,7,30,0,0,0,0,0,-6,0,0,0,0,55.76,92.67,0.17400000000000002,940,0.359,10.5,2.7,0.0000,0.0000
1998,1,6,8,30,1,33,645,125,0,-6,33,645,0,125,49.39,81.77,0.17400000000000002,940,0.366,21,3.2,0.0000,0.0000
1998,1,6,9,30,5,51,853,315,0,-6,51,853,0,315,41.410000000000004,72.01,0.17400000000000002,940,0.378,31.200000000000003,2.9000000000000004,15.8320,12.2267
1998,1,6,10,30,8,61,940,474,0,-6,61,940,0,474,31.34,63.940000000000005,0.17400000000000002,940,0.392,53.5,2.3000000000000003,25.4769,19.8472
1998,1,6,11,30,11,66,981,582,0,-7,66,981,0,582,25.69,58.300000000000004,0.17400000000000002,940,0.405,59.400000000000006,1.8,32.3952,25.3244
1998,1,6,12,30,12,70,993,628,2,-7,144,682,0,527,23.28,55.84,0.17400000000000002,940,0.41500000000000004,44.2,1.4000000000000001,29.7047,23.2471
1998,1,6,13,30,13,72,978,605,0,-7,72,978,0,605,21.19,56.96,0.17400000000000002,940,0.422,6.6000000000000005,1.5,33.9128,26.5275
1998,1,6,14,30,12,69,943,519,0,-8,69,943,0,519,20.59,61.49,0.17400000000000002,940,0.427,334.5,1.9000000000000001,28.3551,22.1268
1998,1,6,15,30,11,59,874,377,8,-8,82,655,0,320,22,68.73,0.17400000000000002,940,0.43,319.6,1.8,16.5658,12.8478
1998,1,6,16,30,9,44,722,195,8,-3,44,611,0,172,38.06,77.93,0.17400000000000002,940,0.431,307.20000000000005,1.4000000000000001,8.2341,6.2940
1998,1,6,17,30,6,13,267,20,7,-3,17,0,4,17,45.74,88.45,0.17400000000000002,940,0.43,298,1.5,0.0000,0.0000
1998,1,6,18,30,4,0,0,0,7,-4,0,0,0,0,47.54,99.86,0.17400000000000002,940,0.429,303,1.6,0.0000,0.0000
1998,1,6,19,30,3,0,0,0,7,-5,0,0,0,0,50.96,111.85000000000001,0.17400000000000002,940,0.431,312.8,1.7000000000000002,0.0000,0.0000
1998,1,6,20,30,2,0,0,0,4,-6,0,0,0,0,51.300000000000004,124.19,0.17400000000000002,940,0.438,323.70000000000005,1.7000000000000002,0.0000,0.0000
1998,1,6,21,30,1,0,0,0,4,-6,0,0,0,0,48.6,136.70000000000002,0.17400000000000002,940,0.445,333.3,1.7000000000000002,0.0000,0.0000
1998,1,6,22,30,1,0,0,0,0,-7,0,0,0,0,50.38,149.12,0.17400000000000002,940,0.451,343.8,1.6,0.0000,0.0000
1998,1,6,23,30,0,0,0,0,0,-7,0,0,0,0,49.81,160.84,0.17400000000000002,940,0.458,355.20000000000005,1.5,0.0000,0.0000
1998,1,7,0,30,0,0,0,0,0,-7,0,0,0,0,53.68,168.76,0.17400000000000002,940,0.468,6.9,1.5,0.0000,0.0000
1998,1,7,1,30,0,0,0,0,0,-7,0,0,0,0,54.4,164.69,0.17400000000000002,940,0.47700000000000004,23.700000000000003,1.5,0.0000,0.0000
1998,1,7,2,30,0,0,0,0,0,-7,0,0,0,0,55.06,153.73,0.17400000000000002,940,0.485,38.6,1.7000000000000002,0.0000,0.0000
1998,1,7,3,30,0,0,0,0,0,-7,0,0,0,0,59.14,141.45000000000002,0.17400000000000002,940,0.487,49.7,1.9000000000000001,0.0000,0.0000
1998,1,7,4,30,0,0,0,0,0,-7,0,0,0,0,58.11,128.94,0.17400000000000002,940,0.48,59.900000000000006,2.1,0.0000,0.0000
1998,1,7,5,30,0,0,0,0,0,-7,0,0,0,0,56.51,116.5,0.17400000000000002,940,0.466,68,2.2,0.0000,0.0000
1998,1,7,6,30,-1,0,0,0,0,-8,0,0,0,0,54.84,104.35000000000001,0.17400000000000002,940,0.46,72.2,2.2,0.0000,0.0000
1998,1,7,7,30,0,0,0,0,0,-8,0,0,0,0,50.13,92.68,0.17400000000000002,940,0.464,70.8,2.5,0.0000,0.0000
1998,1,7,8,30,2,32,632,123,0,-7,32,632,0,123,41.9,81.76,0.17400000000000002,940,0.47300000000000003,72.60000000000001,3.3000000000000003,0.0000,0.0000
1998,1,7,9,30,5,50,844,311,0,-7,50,844,0,311,33.67,71.98,0.17400000000000002,940,0.488,81.4,3.6,15.6353,12.0753
1998,1,7,10,30,8,59,933,470,0,-7,59,933,0,470,31.42,63.89,0.17400000000000002,940,0.504,87.60000000000001,3,25.2708,19.6873
1998,1,7,11,30,11,64,975,578,0,-6,64,975,0,578,26.18,58.21,0.17400000000000002,940,0.52,84.80000000000001,2.4000000000000004,32.1882,25.1637
1998,1,7,12,30,12,65,990,623,0,-7,65,990,0,623,21.94,55.71,0.17400000000000002,940,0.534,80.5,1.7000000000000002,35.1377,27.5005
1998,1,7,13,30,13,64,984,603,0,-8,64,984,0,603,19.36,56.82,0.17400000000000002,940,0.543,75,1.1,33.8247,26.4602
1998,1,7,14,30,14,61,953,518,0,-8,61,953,0,518,18.79,61.33,0.17400000000000002,940,0.55,41.900000000000006,0.8,28.3289,22.1085
1998,1,7,15,30,13,54,885,377,0,-8,54,885,0,377,19.830000000000002,68.57000000000001,0.17400000000000002,940,0.551,331.90000000000003,0.8,19.5434,15.1599
1998,1,7,16,30,10,41,737,197,0,-4,41,737,0,197,32.01,77.77,0.17400000000000002,940,0.545,309.8,0.8,9.4387,7.2168
1998,1,7,17,30,8,13,301,21,0,-4,13,301,0,21,35.07,88.29,0.17400000000000002,940,0.538,299.40000000000003,1,0.0000,0.0000
