0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03918251742177816,0.39147134877735235,0.1096806246994207,0.5696841376709469,0.41700744486240154,0.5651733526225815,0.699431715788701,0.05285226910394732,0.1748818589507724,0.0349333319872311,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004559735312092225,0.1862298483782873,0.40885747620452284,0.4478973401127773,0.2647447019515512,0.5430538817528073,0.6286394711143563,0.6334961608926306,0.2346395733750937,0.15130091770764637,0.008977526656533327,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026099391895479307,0.0025568203998773695,0.022861283738255276,0.37542908509315603,0.3343180883136538,0.7770213323859854,0.44900482502350786,0.3953228092769962,0.03344100064284707,0.017476842183894382,0.028279696569229303,0.011260786695678945,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13646681417447026,0.4323242905042793,0.7089842120168655,0.9148288636772735,1.0,1.0,1.0,0.9699187764985987,0.6864078950968894,0.47171654757060005,0.15184901270928697,0.020046329998463713,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009188515575887067,0.046172627481998775,0.05905394660343815,0.148525874698685,0.2781323721994335,0.7275032537642578,0.6870212177745382,0.18071089688070224,0.4512885893849192,0.07216360790684645,0.003668402434910752,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535597234234661,0.07369184798423566,0.15513876648292327,0.18122145560665157,0.46909842530759766,0.3203303781031101,0.15887341660749282,0.034480425033611824,0.024947239556572527,0.0389352808374385,0.010019412068521383,0.03155186530263455,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07582881362552327,0.22076106466069056,0.08985413850504285,0.12147142585997595,0.03333330581017815,0.024566976185745677,0.14828362888010344,0.20920823539333652,0.06925461415503871,0.2557884521549458,0.0016055436060476924,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16208805501203885,0.46331527477459683,0.7390886117379972,0.9470835146132727,1.0,1.0,1.0,0.7924034735813583,0.48695855620286693,0.4810833482618311,0.11085511358060696,0.016680368844706348,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027459443899404516,0.04799695111113586,0.11227531094057219,0.21823690885726826,0.8115488611880145,0.2733047801496578,0.4123921731730662,0.8544982388494053,0.6368864829435964,0.20423553310203782,0.005897239975838971,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17075633672896076,0.471980352456983,0.7381631178885142,0.9301160906454204,0.9023163886642319,0.9325659728422598,0.8922445064069929,0.8608631531775316,0.8098968220092088,0.567059771918116,0.27374034727769725,0.03695176070105492,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.012001618444307218,0.1906655596530427,0.49042421830912525,0.7564723785081819,0.9552313145824182,1.0,1.0,1.0,0.8364839279178713,0.574646274992366,0.19393179441018746,0.07851948688529976,0.0003512444713561399,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019109523538375136,0.3541650346390583,0.48362681105224714,0.055734256003409165,0.169013573860928,0.5210537611143543,0.3363469247258571,0.23807967446674805,0.0615870836026933,0.003751953388243028,0.03159505628164473,0.01904973064597233,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019627274211290263,0.017509897937760064,0.17231864192569946,0.04310838178762564,0.1410469507892163,0.7485340471367642,0.7291414131053324,0.8478390183864805,0.6938802974361926,0.47712287310456525,0.22222940457018955,0.030305337010996143,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18445224301191113,0.4774728072253055,0.728898867909729,0.9016956817686044,1.0,1.0,0.9932482609483118,0.8850670611936083,0.7082436851615275,0.4631972887146814,0.17499920973314173,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800785222179113,0.4116970573100076,0.3690906035389921,0.6411903062195567,0.856389320059925,1.0,1.0,0.627968428551149,0.5046809523244002,0.39922610406787556,0.1795397858672711,0.0013795100865081895,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038415458422555615,0.18115560845309336,0.2574008297253239,0.220425926935541,0.648048191967417,0.9237356230023798,0.8648835176976484,0.7491603438009605,0.5837799300959868,0.41397028747462544,0.01861253826924128,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1366183434719613,0.42967052804323974,0.699423278472175,0.7784760354263147,0.7744866413919095,0.8145806338375043,0.780701879787251,0.41491898008187844,0.6559368092937948,0.419681484782112,0.11885821135853814,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545828737082713,0.4443383856781984,0.6475674434375229,0.916911127501347,1.0,0.5715672822852208,0.558523166335527,0.23281285418110287,0.2310611019725263,0.15368716412217515,0.20004187360697281,0.01130520614745434,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16915616911018666,0.3306088312840856,0.7574402619015407,0.9550914327018017,1.0,0.9413911486216627,0.8620888125461288,0.759473664224771,0.6131002211302404,0.3573258352472542,0.1952706801929199,0.030388164150348014,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007136113348930569,0.1782360384242558,0.4726554734058208,0.7440255933906801,0.940426565450781,1.0,1.0,1.0,0.9748744954832447,0.8027611500641607,0.5559336704072552,0.26517178418361076,0.042634059315514346,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05155312450469116,0.06189649142551279,0.3277327293647331,0.6224247369323678,1.0,1.0,0.9008406757609129,0.18639557055723352,0.19715399488254573,0.16264055838945515,0.28674483984394006,0.04156913555805267,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.012497236204496907,0.15550578665525197,0.453348030573234,0.6538186216469789,0.7744729271619051,0.7174595358729928,0.859598036640769,0.45328813768499304,0.2613193647455574,0.25408973166941307,0.32392139687718635,0.1074642335177287,0.011024834382763653,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026275275572929763,0.15999562408347331,0.39974998205945134,0.9289128851922758,0.5387987177837988,0.8079346715107987,0.48104853622710075,0.04707016062951506,0.40193951197900174,0.16901204771649794,0.14173922422289753,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024581539098247444,0.15443219000661504,0.1681750664806252,0.17192826344133502,0.5850669476675141,0.6249108138552112,0.3884254668832626,0.3656256406961619,0.3839317769111339,0.4375629130164195,0.09011264264445995,0.06301474819956268,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13834237960074197,0.07193833023770281,0.10006652945815692,0.24052581991967995,0.08484268453284845,0.0997909022177506,0.2679396410231138,0.21035864379378075,0.15332690785644804,0.010968009227523095,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11061246793329992,0.4413022131783948,0.459492350480773,0.8358714396449776,0.9296231756497068,0.9561004864194261,0.9175974222832526,0.8258225601850959,0.6710829896850007,0.20695028359037412,0.08885816682295347,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14935717164829776,0.03175655085528593,0.015351126353526284,0.03139973242411813,0.10876727860812478,0.02520986933530815,0.011056321466367019,0.01917812300856962,0.011128280240305372,0.12128946081101759,0.0,0.0,0.0,0.0,0.0,0.0
